Mix	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	Tumor
SimData194	0.02072	0.07296	0.04772	0.039	0.06604	0.03272	0.00928	0.0796	0.03184	0.00012	0.6
SimData195	0.02072	0.07296	0.04772	0.039	0.06604	0.03272	0.00928	0.0796	0.03184	0.00012	0.6
SimData196	0.02072	0.07296	0.04772	0.039	0.06604	0.03272	0.00928	0.0796	0.03184	0.00012	0.6
SimData197	0.02072	0.07296	0.04772	0.039	0.06604	0.03272	0.00928	0.0796	0.03184	0.00012	0.6
SimData198	0.02072	0.07296	0.04772	0.039	0.06604	0.03272	0.00928	0.0796	0.03184	0.00012	0.6
SimData199	0.02072	0.07296	0.04772	0.039	0.06604	0.03272	0.00928	0.0796	0.03184	0.00012	0.6
SimData2	0.01701	0.06102	0.20619	0.20304	0.00648	0.0873	0.00864	0.09783	0.18351	0.02898	0.1
SimData20	0.03376	0.0648	0.02792	0.07616	0.1652	0.12168	0.08856	0.0872	0.11984	0.01488	0.2
SimData200	0.02072	0.07296	0.04772	0.039	0.06604	0.03272	0.00928	0.0796	0.03184	0.00012	0.6
SimData201	0.01554	0.05472	0.03579	0.02925	0.04953	0.02454	0.00696	0.0597	0.02388	9e-05	0.7
SimData202	0.01036	0.03648	0.02386	0.0195	0.03302	0.01636	0.00464	0.0398	0.01592	6e-05	0.8
SimData203	0.00518	0.01824	0.01193	0.00975	0.01651	0.00818	0.00232	0.0199	0.00796	3e-05	0.9
SimData204	0	0	0	0	0	0	0	0	0	0	1
SimData205	0.0962096209620962	0.0031003100310031	0.215721572157216	0.0257025702570257	0.0854085408540854	0.115611561156116	0.216521652165217	0.0552055205520552	0.117411741174117	0.0691069106910691	0
SimData206	0.0865877929013611	0.00279025112260103	0.194147473272595	0.0231320818873699	0.076866918022622	0.1040493644428	0.194867538078427	0.0496844716024442	0.105669510255923	0.0621955976037843	0.100009000810073
SimData207	0.0769661572925834	0.00248019841587327	0.172573805904472	0.0205616449315945	0.068325466037283	0.0924873989919194	0.173213857108569	0.0441635330826466	0.0939275142011361	0.0552844227538203	0.200016001280102
SimData208	0.0673447141299891	0.00217015191063374	0.151000570039903	0.0179912593881572	0.0597841848929425	0.0809256647965358	0.151560609242647	0.0386427049893493	0.0821857530027102	0.0483733861370296	0.300021001470103
SimData209	0.0577234634078045	0.0018601116066964	0.12942776566594	0.0154209252555153	0.0512430745844751	0.069364161849711	0.129907794467668	0.0331219873192391	0.0704442266535992	0.0414624877492649	0.400024001440086
SimData21	0.02954	0.0567	0.02443	0.06664	0.14455	0.10647	0.07749	0.0763	0.10486	0.01302	0.3
SimData210	0.048102405120256	0.00155007750387519	0.107855392769638	0.0128506425321266	0.0427021351067553	0.0578028901445072	0.108255412770639	0.0276013800690035	0.0587029351467573	0.0345517275863793	0.500025001250063
SimData211	0.0384815392615705	0.00124004960198408	0.0862834513380535	0.0102804112164487	0.0341613664546582	0.046241849673987	0.0866034641385655	0.0220808832353294	0.046961878475139	0.0276411056442258	0.600024000960038
SimData212	0.0384815392615705	0.00124004960198408	0.0862834513380535	0.0102804112164487	0.0341613664546582	0.046241849673987	0.0866034641385655	0.0220808832353294	0.046961878475139	0.0276411056442258	0.600024000960038
SimData213	0.0384815392615705	0.00124004960198408	0.0862834513380535	0.0102804112164487	0.0341613664546582	0.046241849673987	0.0866034641385655	0.0220808832353294	0.046961878475139	0.0276411056442258	0.600024000960038
SimData214	0.0384815392615705	0.00124004960198408	0.0862834513380535	0.0102804112164487	0.0341613664546582	0.046241849673987	0.0866034641385655	0.0220808832353294	0.046961878475139	0.0276411056442258	0.600024000960038
SimData215	0.0384815392615705	0.00124004960198408	0.0862834513380535	0.0102804112164487	0.0341613664546582	0.046241849673987	0.0866034641385655	0.0220808832353294	0.046961878475139	0.0276411056442258	0.600024000960038
SimData216	0.0384815392615705	0.00124004960198408	0.0862834513380535	0.0102804112164487	0.0341613664546582	0.046241849673987	0.0866034641385655	0.0220808832353294	0.046961878475139	0.0276411056442258	0.600024000960038
SimData217	0.0384815392615705	0.00124004960198408	0.0862834513380535	0.0102804112164487	0.0341613664546582	0.046241849673987	0.0866034641385655	0.0220808832353294	0.046961878475139	0.0276411056442258	0.600024000960038
SimData218	0.0288608658259748	0.000930027900837025	0.0647119413582408	0.00771023130693921	0.0256207686230587	0.0346810404312129	0.0649519485584567	0.0165604968149044	0.035221056631699	0.0207306219186576	0.700021000630019
SimData219	0.0192403848076962	0.000620012400248005	0.0431408628172563	0.00514010280205604	0.0170803416068321	0.0231204624092482	0.0433008660173203	0.0110402208044161	0.0234804696093922	0.0138202764055281	0.800016000320006
SimData22	0.02532	0.0486	0.02094	0.05712	0.1239	0.09126	0.06642	0.0654	0.08988	0.01116	0.4
SimData220	0.00962009620096201	0.000310003100031	0.021570215702157	0.002570025700257	0.00854008540085401	0.011560115601156	0.021650216502165	0.005520055200552	0.011740117401174	0.00691006910069101	0.900009000090001
SimData221	0	0	0	0	0	0	0	0	0	0	1
SimData222	0.1031	0.0932	0.1965	0.1046	0.0386	0.1418	0.1029	0.0789	0.111	0.0294	0
SimData223	0.09279	0.08388	0.17685	0.09414	0.03474	0.12762	0.09261	0.07101	0.0999	0.02646	0.1
SimData224	0.08248	0.07456	0.1572	0.08368	0.03088	0.11344	0.08232	0.06312	0.0888	0.02352	0.2
SimData225	0.07217	0.06524	0.13755	0.07322	0.02702	0.09926	0.07203	0.05523	0.0777	0.02058	0.3
SimData226	0.06186	0.05592	0.1179	0.06276	0.02316	0.08508	0.06174	0.04734	0.0666	0.01764	0.4
SimData227	0.05155	0.0466	0.09825	0.0523	0.0193	0.0709	0.05145	0.03945	0.0555	0.0147	0.5
SimData228	0.04124	0.03728	0.0786	0.04184	0.01544	0.05672	0.04116	0.03156	0.0444	0.01176	0.6
SimData229	0.04124	0.03728	0.0786	0.04184	0.01544	0.05672	0.04116	0.03156	0.0444	0.01176	0.6
SimData23	0.0211	0.0405	0.01745	0.0476	0.10325	0.07605	0.05535	0.0545	0.0749	0.0093	0.5
SimData230	0.04124	0.03728	0.0786	0.04184	0.01544	0.05672	0.04116	0.03156	0.0444	0.01176	0.6
SimData231	0.04124	0.03728	0.0786	0.04184	0.01544	0.05672	0.04116	0.03156	0.0444	0.01176	0.6
SimData232	0.04124	0.03728	0.0786	0.04184	0.01544	0.05672	0.04116	0.03156	0.0444	0.01176	0.6
SimData233	0.04124	0.03728	0.0786	0.04184	0.01544	0.05672	0.04116	0.03156	0.0444	0.01176	0.6
SimData234	0.04124	0.03728	0.0786	0.04184	0.01544	0.05672	0.04116	0.03156	0.0444	0.01176	0.6
SimData235	0.03093	0.02796	0.05895	0.03138	0.01158	0.04254	0.03087	0.02367	0.0333	0.00882	0.7
SimData236	0.02062	0.01864	0.0393	0.02092	0.00772	0.02836	0.02058	0.01578	0.0222	0.00588	0.8
SimData237	0.01031	0.00932	0.01965	0.01046	0.00386	0.01418	0.01029	0.00789	0.0111	0.00294	0.9
SimData238	0	0	0	0	0	0	0	0	0	0	1
SimData239	0.0127987201279872	0.0897910208979102	0.180781921807819	0.127687231276872	0.152984701529847	0.0724927507249275	0.109089091090891	0.0901909809019098	0.041995800419958	0.122187781221878	0
SimData24	0.01688	0.0324	0.01396	0.03808	0.0826	0.06084	0.04428	0.0436	0.05992	0.00744	0.6
SimData240	0.0115189632933036	0.0808127268545831	0.162705356517913	0.114919657230849	0.13768760811527	0.0652441280284774	0.0981811636952674	0.0811726944574988	0.0377965983061525	0.109970102690758	0.0999910008099271
SimData241	0.0102391808655308	0.0718342532597392	0.144628429725622	0.102151827853772	0.122390208783297	0.0579953603711703	0.0872730181585473	0.0721542276617871	0.0335973122150228	0.0977521798256139	0.199984001279898
SimData242	0.00895937284390093	0.0628556001079924	0.126551141420101	0.0893837431379803	0.107092503524753	0.0507464477486576	0.0763646544741868	0.0631355805093643	0.0293979421440499	0.0855340126191167	0.299979001469897
SimData243	0.00767953922764634	0.0538767673939564	0.108473491590505	0.0766154030758154	0.0917944923304602	0.0434973901565906	0.0654560726356419	0.0541167529948203	0.0251984880907146	0.0733156010639362	0.399976001439914
SimData244	0.0063996800159992	0.0448977551122444	0.0903954802259887	0.063846807659617	0.0764961751912404	0.0362481875906205	0.0545472726363682	0.0450977451127444	0.0209989500524974	0.0610969451527424	0.499975001249937
SimData245	0.00511979520819167	0.0359185632574697	0.0723171073157074	0.0510779568817247	0.0611975520979161	0.0289988400463981	0.0436382544698212	0.0360785568577257	0.0167993280268789	0.0488780448782049	0.599976000959962
SimData246	0.00511979520819167	0.0359185632574697	0.0723171073157074	0.0510779568817247	0.0611975520979161	0.0289988400463981	0.0436382544698212	0.0360785568577257	0.0167993280268789	0.0488780448782049	0.599976000959962
SimData247	0.00511979520819167	0.0359185632574697	0.0723171073157074	0.0510779568817247	0.0611975520979161	0.0289988400463981	0.0436382544698212	0.0360785568577257	0.0167993280268789	0.0488780448782049	0.599976000959962
SimData248	0.00511979520819167	0.0359185632574697	0.0723171073157074	0.0510779568817247	0.0611975520979161	0.0289988400463981	0.0436382544698212	0.0360785568577257	0.0167993280268789	0.0488780448782049	0.599976000959962
SimData249	0.00511979520819167	0.0359185632574697	0.0723171073157074	0.0510779568817247	0.0611975520979161	0.0289988400463981	0.0436382544698212	0.0360785568577257	0.0167993280268789	0.0488780448782049	0.599976000959962
SimData25	0.01688	0.0324	0.01396	0.03808	0.0826	0.06084	0.04428	0.0436	0.05992	0.00744	0.6
SimData250	0.00511979520819167	0.0359185632574697	0.0723171073157074	0.0510779568817247	0.0611975520979161	0.0289988400463981	0.0436382544698212	0.0360785568577257	0.0167993280268789	0.0488780448782049	0.599976000959962
SimData251	0.00511979520819167	0.0359185632574697	0.0723171073157074	0.0510779568817247	0.0611975520979161	0.0289988400463981	0.0436382544698212	0.0360785568577257	0.0167993280268789	0.0488780448782049	0.599976000959962
SimData252	0.0038398848034559	0.0269391918242453	0.0542383728488145	0.038308850734478	0.0458986230413088	0.0217493475195744	0.0327290181294561	0.0270591882243533	0.0125996220113397	0.036658900232993	0.699979000629981
SimData253	0.00255994880102398	0.0179596408071839	0.0361592768144637	0.0255394892102158	0.0305993880122397	0.0144997100057999	0.0218195636087278	0.0180396392072159	0.00839983200335993	0.0244395112097758	0.799984000319994
SimData254	0.001279987200128	0.00897991020089799	0.018079819201808	0.012769872301277	0.01529984700153	0.00724992750072499	0.010909890901091	0.00901990980090199	0.00419995800041999	0.012219877801222	0.899991000089999
SimData255	0	0	0	0	0	0	0	0	0	0	1
SimData256	0.0794079407940794	0.187718771877188	0.0801080108010801	0.206620662066207	0.093009300930093	0.0684068406840684	0.0168016801680168	0.0905090509050905	0.0015001500150015	0.175917591759176	0
SimData257	0.0714664319788781	0.168945205068456	0.0720964886839816	0.18595673610625	0.083707533678031	0.0615655408986809	0.015121360922483	0.0814573311598044	0.00135012151093598	0.158324249182426	0.100009000810073
SimData258	0.0635250820065605	0.150172013761101	0.0640851268101448	0.165293223457877	0.0744059524761981	0.054724377950236	0.0134410752860229	0.0724057924633971	0.00120009600768061	0.14073125850068	0.200016001280102
SimData259	0.0555838908723611	0.131399197943856	0.0560739251747622	0.144630124108688	0.0651045573190123	0.0478833518346284	0.011760823257628	0.0633544348104367	0.00105007350514536	0.123138619703379	0.300021001470103
SimData26	0.01688	0.0324	0.01396	0.03808	0.0826	0.06084	0.04428	0.0436	0.05992	0.00744	0.6
SimData260	0.0476428585715143	0.112626757605456	0.0480628837730264	0.123967438046283	0.0558033482008921	0.0410424625477529	0.0100806048362902	0.0543032581954917	0.000900054003240194	0.105546332779967	0.400024001440086
SimData261	0.039701985099255	0.0938546927346367	0.04005200260013	0.103305165258263	0.0465023251162558	0.0342017100855043	0.00840042002100105	0.0452522626131307	0.000750037501875094	0.087954397719886	0.500025001250063
SimData262	0.031761270450818	0.0750830033201328	0.0320412816512661	0.0826433057322293	0.0372014880595224	0.0273610944437777	0.00672026881075243	0.0362014480579223	0.000600024000960038	0.0703628145125805	0.600024000960038
SimData263	0.031761270450818	0.0750830033201328	0.0320412816512661	0.0826433057322293	0.0372014880595224	0.0273610944437777	0.00672026881075243	0.0362014480579223	0.000600024000960038	0.0703628145125805	0.600024000960038
SimData264	0.031761270450818	0.0750830033201328	0.0320412816512661	0.0826433057322293	0.0372014880595224	0.0273610944437777	0.00672026881075243	0.0362014480579223	0.000600024000960038	0.0703628145125805	0.600024000960038
SimData265	0.031761270450818	0.0750830033201328	0.0320412816512661	0.0826433057322293	0.0372014880595224	0.0273610944437777	0.00672026881075243	0.0362014480579223	0.000600024000960038	0.0703628145125805	0.600024000960038
SimData266	0.031761270450818	0.0750830033201328	0.0320412816512661	0.0826433057322293	0.0372014880595224	0.0273610944437777	0.00672026881075243	0.0362014480579223	0.000600024000960038	0.0703628145125805	0.600024000960038
SimData267	0.031761270450818	0.0750830033201328	0.0320412816512661	0.0826433057322293	0.0372014880595224	0.0273610944437777	0.00672026881075243	0.0362014480579223	0.000600024000960038	0.0703628145125805	0.600024000960038
SimData268	0.031761270450818	0.0750830033201328	0.0320412816512661	0.0826433057322293	0.0372014880595224	0.0273610944437777	0.00672026881075243	0.0362014480579223	0.000600024000960038	0.0703628145125805	0.600024000960038
SimData269	0.0238207146214386	0.0563116893506805	0.0240307209216277	0.0619818594557837	0.0279008370251108	0.0205206156184686	0.00504015120453614	0.0271508145244357	0.000450013500405012	0.0527715831474944	0.700021000630019
SimData27	0.01688	0.0324	0.01396	0.03808	0.0826	0.06084	0.04428	0.0436	0.05992	0.00744	0.6
SimData270	0.0158803176063521	0.0375407508150163	0.0160203204064081	0.0413208264165283	0.0186003720074401	0.0136802736054721	0.00336006720134403	0.0181003620072401	0.000300006000120002	0.0351807036140723	0.800016000320006
SimData271	0.00794007940079401	0.018770187701877	0.00801008010080101	0.020660206602066	0.00930009300093001	0.00684006840068401	0.001680016800168	0.00905009050090501	0.000150001500015	0.017590175901759	0.900009000090001
SimData272	0	0	0	0	0	0	0	0	0	0	1
SimData273	0.0362036203620362	0.0379037903790379	0.198219821982198	0.226822682268227	0.0196019601960196	0.0142014201420142	0.0879087908790879	0.211821182118212	0.0172017201720172	0.15011501150115	0
SimData274	0.0325829324639218	0.0341130701763159	0.178396055645008	0.204138372453521	0.0176415877428969	0.0127811503035273	0.0791171205408487	0.190637157344161	0.0154813933253993	0.135102159194327	0.100009000810073
SimData275	0.0289623169853588	0.0303224257940635	0.158572685814865	0.181454516361309	0.01568125450036	0.0113609088727098	0.070325626050084	0.169453556284503	0.013761100888071	0.120089607168573	0.200016001280102
SimData276	0.0253417739241747	0.0265318572300061	0.138749712479874	0.158771113977978	0.0137209604672327	0.00994069584870941	0.0615343074015181	0.148270378926525	0.0120408428590001	0.105077355414879	0.300021001470103
SimData277	0.0217213032781967	0.0227413644818689	0.118927135628138	0.136088165289917	0.0117607056423385	0.00852051123067384	0.0527431645898754	0.127087625257515	0.0103206192371542	0.0900654039242355	0.400024001440086
SimData278	0.0181009050452523	0.0189509475473774	0.0991049552477624	0.113405670283514	0.00980049002450122	0.00710035501775089	0.0439521976098805	0.105905295264763	0.00860043002150107	0.0750537526876344	0.500025001250063
SimData279	0.0144805792231689	0.015160606424257	0.0792831713268531	0.0907236289451578	0.0078403136125445	0.00568022720908836	0.0351614064562582	0.0847233889355574	0.00688027521100844	0.0600424016960679	0.600024000960038
SimData28	0.01688	0.0324	0.01396	0.03808	0.0826	0.06084	0.04428	0.0436	0.05992	0.00744	0.6
SimData280	0.0144805792231689	0.015160606424257	0.0792831713268531	0.0907236289451578	0.0078403136125445	0.00568022720908836	0.0351614064562582	0.0847233889355574	0.00688027521100844	0.0600424016960679	0.600024000960038
SimData281	0.0144805792231689	0.015160606424257	0.0792831713268531	0.0907236289451578	0.0078403136125445	0.00568022720908836	0.0351614064562582	0.0847233889355574	0.00688027521100844	0.0600424016960679	0.600024000960038
SimData282	0.0144805792231689	0.015160606424257	0.0792831713268531	0.0907236289451578	0.0078403136125445	0.00568022720908836	0.0351614064562582	0.0847233889355574	0.00688027521100844	0.0600424016960679	0.600024000960038
SimData283	0.0144805792231689	0.015160606424257	0.0792831713268531	0.0907236289451578	0.0078403136125445	0.00568022720908836	0.0351614064562582	0.0847233889355574	0.00688027521100844	0.0600424016960679	0.600024000960038
SimData284	0.0144805792231689	0.015160606424257	0.0792831713268531	0.0907236289451578	0.0078403136125445	0.00568022720908836	0.0351614064562582	0.0847233889355574	0.00688027521100844	0.0600424016960679	0.600024000960038
SimData285	0.0144805792231689	0.015160606424257	0.0792831713268531	0.0907236289451578	0.0078403136125445	0.00568022720908836	0.0351614064562582	0.0847233889355574	0.00688027521100844	0.0600424016960679	0.600024000960038
SimData286	0.0108603258097743	0.0113703411102333	0.0594617838535156	0.0680420412612378	0.00588017640529216	0.00426012780383412	0.0263707911237337	0.0635419062571877	0.00516015480464414	0.0450313509405282	0.700021000630019
SimData287	0.00724014480289606	0.00758015160303206	0.0396407928158563	0.0453609072181444	0.00392007840156803	0.00284005680113602	0.0175803516070321	0.0423608472169443	0.00344006880137603	0.0300206004120082	0.800016000320006
SimData288	0.003620036200362	0.003790037900379	0.019820198201982	0.022680226802268	0.001960019600196	0.001420014200142	0.00879008790087901	0.021180211802118	0.001720017200172	0.015010150101501	0.900009000090001
SimData289	0	0	0	0	0	0	0	0	0	0	1
SimData29	0.01688	0.0324	0.01396	0.03808	0.0826	0.06084	0.04428	0.0436	0.05992	0.00744	0.6
SimData290	0.0845	0.1192	0.0913	0.0875	0.0263	0.126	0.1473	0.1027	0.1336	0.0816	0
SimData291	0.07605	0.10728	0.08217	0.07875	0.02367	0.1134	0.13257	0.09243	0.12024	0.07344	0.1
SimData292	0.0676	0.09536	0.07304	0.07	0.02104	0.1008	0.11784	0.08216	0.10688	0.06528	0.2
SimData293	0.05915	0.08344	0.06391	0.06125	0.01841	0.0882	0.10311	0.07189	0.09352	0.05712	0.3
SimData294	0.0507	0.07152	0.05478	0.0525	0.01578	0.0756	0.08838	0.06162	0.08016	0.04896	0.4
SimData295	0.04225	0.0596	0.04565	0.04375	0.01315	0.063	0.07365	0.05135	0.0668	0.0408	0.5
SimData296	0.0338	0.04768	0.03652	0.035	0.01052	0.0504	0.05892	0.04108	0.05344	0.03264	0.6
SimData297	0.0338	0.04768	0.03652	0.035	0.01052	0.0504	0.05892	0.04108	0.05344	0.03264	0.6
SimData298	0.0338	0.04768	0.03652	0.035	0.01052	0.0504	0.05892	0.04108	0.05344	0.03264	0.6
SimData299	0.0338	0.04768	0.03652	0.035	0.01052	0.0504	0.05892	0.04108	0.05344	0.03264	0.6
SimData3	0.01512	0.05424	0.18328	0.18048	0.00576	0.0776	0.00768	0.08696	0.16312	0.02576	0.2
SimData30	0.01688	0.0324	0.01396	0.03808	0.0826	0.06084	0.04428	0.0436	0.05992	0.00744	0.6
SimData300	0.0338	0.04768	0.03652	0.035	0.01052	0.0504	0.05892	0.04108	0.05344	0.03264	0.6
SimData301	0.0338	0.04768	0.03652	0.035	0.01052	0.0504	0.05892	0.04108	0.05344	0.03264	0.6
SimData302	0.0338	0.04768	0.03652	0.035	0.01052	0.0504	0.05892	0.04108	0.05344	0.03264	0.6
SimData303	0.02535	0.03576	0.02739	0.02625	0.00789	0.0378	0.04419	0.03081	0.04008	0.02448	0.7
SimData304	0.0169	0.02384	0.01826	0.0175	0.00526	0.0252	0.02946	0.02054	0.02672	0.01632	0.8
SimData305	0.00845	0.01192	0.00913	0.00875	0.00263	0.0126	0.01473	0.01027	0.01336	0.00816	0.9
SimData306	0	0	0	0	0	0	0	0	0	0	1
SimData307	0.174717471747175	0.0357035703570357	0.0471047104710471	0.075007500750075	0.133413341334133	0.197119711971197	0.0423042304230423	0.0606060606060606	0.0924092409240924	0.141614161416142	0
SimData308	0.157244151973678	0.0321328919602764	0.0423938154433899	0.0675060755467992	0.120070806372574	0.177405966536988	0.0380734266083948	0.0545449090418138	0.0831674850736566	0.127451470632357	0.100009000810073
SimData309	0.139771181694536	0.0285622849827986	0.0376830146411713	0.0600048003840307	0.106728538283063	0.157692615409233	0.0338427074165933	0.0484838787102968	0.0739259140731258	0.11328906312505	0.200016001280102
SimData31	0.01266	0.0243	0.01047	0.02856	0.06195	0.04563	0.03321	0.0327	0.04494	0.00558	0.7
SimData310	0.122298560899263	0.0249917494224596	0.0329723080615643	0.052503675257268	0.093386537057594	0.1379796585761	0.0296120728450992	0.0424229696078725	0.0646845279169542	0.099126938885722	0.300021001470103
SimData311	0.104826289577375	0.0214212852771166	0.0282616957017421	0.0450027001620097	0.0800448026881613	0.118267096025762	0.0253815228913735	0.0363621817309039	0.055443326599596	0.0849650979058743	0.400024001440086
SimData312	0.0873543677183859	0.0178508925446272	0.0235511775588779	0.0375018750937547	0.0667033351667583	0.0985549277463873	0.0211510575528776	0.0303015150757538	0.0462023101155058	0.0708035401770089	0.500025001250063
SimData313	0.0698827953118125	0.0142805712228489	0.0188407536301452	0.0300012000480019	0.0533621344853794	0.078843153726149	0.0169206768270731	0.0242409696387856	0.0369614784591384	0.0566422656906276	0.600024000960038
SimData314	0.0698827953118125	0.0142805712228489	0.0188407536301452	0.0300012000480019	0.0533621344853794	0.078843153726149	0.0169206768270731	0.0242409696387856	0.0369614784591384	0.0566422656906276	0.600024000960038
SimData315	0.0698827953118125	0.0142805712228489	0.0188407536301452	0.0300012000480019	0.0533621344853794	0.078843153726149	0.0169206768270731	0.0242409696387856	0.0369614784591384	0.0566422656906276	0.600024000960038
SimData316	0.0698827953118125	0.0142805712228489	0.0188407536301452	0.0300012000480019	0.0533621344853794	0.078843153726149	0.0169206768270731	0.0242409696387856	0.0369614784591384	0.0566422656906276	0.600024000960038
SimData317	0.0698827953118125	0.0142805712228489	0.0188407536301452	0.0300012000480019	0.0533621344853794	0.078843153726149	0.0169206768270731	0.0242409696387856	0.0369614784591384	0.0566422656906276	0.600024000960038
SimData318	0.0698827953118125	0.0142805712228489	0.0188407536301452	0.0300012000480019	0.0533621344853794	0.078843153726149	0.0169206768270731	0.0242409696387856	0.0369614784591384	0.0566422656906276	0.600024000960038
SimData319	0.0698827953118125	0.0142805712228489	0.0188407536301452	0.0300012000480019	0.0533621344853794	0.078843153726149	0.0169206768270731	0.0242409696387856	0.0369614784591384	0.0566422656906276	0.600024000960038
SimData32	0.00844	0.0162	0.00698	0.01904	0.0413	0.03042	0.02214	0.0218	0.02996	0.00372	0.8
SimData320	0.0524115723471704	0.0107103213096393	0.0141304239127174	0.0225006750202506	0.0400212006360191	0.0591317739532186	0.0126903807114213	0.0181805454163625	0.0277208316249488	0.0424812744382332	0.700021000630019
SimData321	0.0349406988139763	0.00714014280285606	0.00942018840376807	0.0150003000060001	0.0266805336106722	0.0394207884157683	0.00846016920338407	0.0121202424048481	0.0184803696073921	0.0283205664113282	0.800016000320006
SimData322	0.017470174701747	0.003570035700357	0.004710047100471	0.00750007500075001	0.013340133401334	0.019710197101971	0.004230042300423	0.00606006060060601	0.00924009240092401	0.014160141601416	0.900009000090001
SimData323	0	0	0	0	0	0	0	0	0	0	1
SimData324	0.2061	0.0723	0.0631	0.0363	0.0978	0.0394	0.0459	0.1537	0.1448	0.1406	0
SimData325	0.18549	0.06507	0.05679	0.03267	0.08802	0.03546	0.04131	0.13833	0.13032	0.12654	0.1
SimData326	0.16488	0.05784	0.05048	0.02904	0.07824	0.03152	0.03672	0.12296	0.11584	0.11248	0.2
SimData327	0.14427	0.05061	0.04417	0.02541	0.06846	0.02758	0.03213	0.10759	0.10136	0.09842	0.3
SimData328	0.12366	0.04338	0.03786	0.02178	0.05868	0.02364	0.02754	0.09222	0.08688	0.08436	0.4
SimData329	0.10305	0.03615	0.03155	0.01815	0.0489	0.0197	0.02295	0.07685	0.0724	0.0703	0.5
SimData33	0.00422	0.0081	0.00349	0.00952	0.02065	0.01521	0.01107	0.0109	0.01498	0.00186	0.9
SimData330	0.08244	0.02892	0.02524	0.01452	0.03912	0.01576	0.01836	0.06148	0.05792	0.05624	0.6
SimData331	0.08244	0.02892	0.02524	0.01452	0.03912	0.01576	0.01836	0.06148	0.05792	0.05624	0.6
SimData332	0.08244	0.02892	0.02524	0.01452	0.03912	0.01576	0.01836	0.06148	0.05792	0.05624	0.6
SimData333	0.08244	0.02892	0.02524	0.01452	0.03912	0.01576	0.01836	0.06148	0.05792	0.05624	0.6
SimData334	0.08244	0.02892	0.02524	0.01452	0.03912	0.01576	0.01836	0.06148	0.05792	0.05624	0.6
SimData335	0.08244	0.02892	0.02524	0.01452	0.03912	0.01576	0.01836	0.06148	0.05792	0.05624	0.6
SimData336	0.08244	0.02892	0.02524	0.01452	0.03912	0.01576	0.01836	0.06148	0.05792	0.05624	0.6
SimData337	0.06183	0.02169	0.01893	0.01089	0.02934	0.01182	0.01377	0.04611	0.04344	0.04218	0.7
SimData338	0.04122	0.01446	0.01262	0.00726	0.01956	0.00788	0.00918	0.03074	0.02896	0.02812	0.8
SimData339	0.02061	0.00723	0.00631	0.00363	0.00978	0.00394	0.00459	0.01537	0.01448	0.01406	0.9
SimData34	0	0	0	0	0	0	0	0	0	0	1
SimData340	0	0	0	0	0	0	0	0	0	0	1
SimData341	0.104589541045895	0.151084891510849	0.0507949205079492	0.0331966803319668	0.036996300369963	0.051994800519948	0.207179282071793	0.123087691230877	0.0440955904409559	0.196980301969803	0
SimData342	0.0941315281624654	0.13597776200142	0.0457158855702987	0.0298773110420062	0.0332970032697057	0.0467957883790459	0.186463218310352	0.110780029797318	0.0396864282214601	0.177284044436001	0.0999910008099271
SimData343	0.0836733061355092	0.12087033037357	0.0406367490600752	0.0265578753699704	0.0295976321894248	0.0415966722662187	0.165746740260779	0.0984721222302216	0.0352771778257739	0.157587393008559	0.199984001279898
SimData344	0.0732148749587529	0.105762596618237	0.0355575109742318	0.023238373313868	0.0258981871269011	0.0363974521783475	0.145029847910646	0.0861639685222034	0.0308678392512524	0.137890347675663	0.299979001469897
SimData345	0.0627562346259224	0.0906545607263564	0.0304781713097214	0.0199188048717077	0.0221986680799152	0.0311981281123133	0.124312541247525	0.07385556866588	0.0264584124952503	0.118192908425494	0.399976001439914
SimData346	0.0522973851307435	0.0755462226888656	0.0253987300634968	0.0165991700414979	0.0184990750462477	0.0259987000649967	0.103594820258987	0.0615469226538673	0.0220488975551222	0.0984950752462377	0.499975001249937
SimData347	0.0418383264669413	0.0604375824967001	0.0203191872325107	0.0132794688212471	0.0147994080236791	0.0207991680332787	0.0828766849326027	0.0492380304787808	0.0176392944282229	0.0787968481260749	0.599976000959962
SimData348	0.0418383264669413	0.0604375824967001	0.0203191872325107	0.0132794688212471	0.0147994080236791	0.0207991680332787	0.0828766849326027	0.0492380304787808	0.0176392944282229	0.0787968481260749	0.599976000959962
SimData349	0.0418383264669413	0.0604375824967001	0.0203191872325107	0.0132794688212471	0.0147994080236791	0.0207991680332787	0.0828766849326027	0.0492380304787808	0.0176392944282229	0.0787968481260749	0.599976000959962
SimData35	0.02999700029997	0.197480251974803	0.02999700029997	0.0504949505049495	0.124787521247875	0.0330966903309669	0.125687431256874	0.0343965603439656	0.125887411258874	0.248175182481752	0
SimData350	0.0418383264669413	0.0604375824967001	0.0203191872325107	0.0132794688212471	0.0147994080236791	0.0207991680332787	0.0828766849326027	0.0492380304787808	0.0176392944282229	0.0787968481260749	0.599976000959962
SimData351	0.0418383264669413	0.0604375824967001	0.0203191872325107	0.0132794688212471	0.0147994080236791	0.0207991680332787	0.0828766849326027	0.0492380304787808	0.0176392944282229	0.0787968481260749	0.599976000959962
